ST	adk	fumC	gyrB	icd	mdh	purA	recA	clonal_complex
10744	1103	24	9	13	17	11	25	
10745	427	11	5	1258	20	8	201	
10746	76	13	190	13	899	30	25	
10747	36	24	994	13	17	11	25	
10748	13	1545	156	14	17	25	17	
10749	13	14	19	36	23	832	10	
10750	53	40	47	1259	36	28	29	
10751	6	1546	14	16	24	8	14	
10752	38	52	244	13	23	37	96	
10753	76	195	19	13	17	833	467	
10754	43	1547	15	18	11	7	6	
10755	6	994	26	82	1	2	2	
10756	13	24	19	1260	23	1	10	
10757	23	1548	22	27	5	16	4	
10758	10	27	995	10	12	8	49	
10759	6	19	3	402	11	8	6	
10760	52	746	55	53	40	40	43	
10761	31	58	53	10	143	2	47	
10762	6	4	32	16	7	8	6	
10763	177	24	996	13	17	11	25	
10764	625	7	645	1	8	8	791	
10765	1104	88	97	108	26	79	2	
10766	88	103	19	1261	23	44	26	
10767	1105	40	47	13	36	28	29	
10768	92	1549	87	96	70	58	2	
10769	11	63	7	1	14	597	7	
10770	6	95	4	88	954	7	7	
10771	6	19	4	18	434	823	7	
10772	6	4	347	1	7	35	285	
10773	6	1550	4	8	8	8	2	
10775	6	4	1	1	8	8	2	
10776	9	6	997	131	9	8	7	
10777	112	1189	5	12	8	8	86	
10778	6	29	5	1	9	13	6	
10779	10	99	14	91	8	8	2	
10780	584	531	73	441	955	485	465	
10781	13	21	13	1262	17	14	15	
10782	13	14	694	923	16	834	593	
10783	6	4	304	16	24	835	14	
10784	826	1224	54	10	1	35	47	
10785	13	24	247	14	30	44	92	
10786	137	4	5	1263	11	7	7	
10787	6	1551	4	18	7	7	6	
10788	10	11	998	8	8	2	2	
10789	6	63	7	1	14	7	14	
10790	39	61	6	11	13	3	50	
10791	11	63	999	1	14	7	7	
10792	6	61	6	1265	13	3	50	
10793	10	1552	4	8	8	8	2	
10795	1107	11	4	1	8	9	2	
10797	80	29	3	18	11	8	677	
10800	8	11	5	1	8	18	487	
10801	6	1554	12	1	273	12	7	
10802	6	322	5	9	9	8	2	
10803	6	23	1004	16	9	8	7	
10804	76	43	9	36	17	14	792	
10805	6	4	782	1267	11	239	7	
10806	76	568	247	36	17	14	28	
10807	10	11	5	472	7	219	2	
10808	6	4	12	1	20	838	7	
10809	6	65	3	1	11	13	793	
10810	18	22	16	23	5	138	4	
10811	35	35	1005	49	37	41	191	
10812	6	6	5	26	9	13	794	
10813	24	188	4	8	8	8	2	
10814	64	1555	1	1	8	8	6	
10815	53	40	47	13	36	28	795	
10816	88	103	1006	36	23	44	26	
10817	80	186	54	10	1	35	47	
10818	6	6	1007	10	9	8	6	
10819	35	35	58	6	5	16	4	
10820	277	8	1008	16	9	344	6	
10821	6	1112	33	16	11	8	6	
10822	1110	7	5	1	8	18	2	
10823	6	19	14	16	24	12	2	
10824	6	19	14	16	11	12	156	
10825	10	11	4	8	957	8	2	
10826	10	1556	4	8	8	8	2	
10827	619	4	4	1	22	8	7	
10828	80	90	280	1268	193	2	2	
10829	25	11	4	12	8	737	2	
10830	1111	7	1	8	125	8	6	
10831	87	23	530	194	958	2	2	
10832	6	4	5	16	63	193	14	
10833	6	4	1009	26	7	8	14	
10834	130	45	41	22	7	50	796	
10835	21	22	20	6	959	91	4	
10836	136	7	555	8	8	8	2	
10837	35	22	52	27	5	1	218	
10838	6	93	26	54	1	2	2	
10839	6	6	14	1269	9	7	7	
10840	36	24	9	13	960	11	25	
10841	14	14	10	14	961	7	74	
10843	36	24	1010	13	17	11	25	
10844	18	22	1011	6	5	5	4	
10845	36	1558	9	13	17	11	25	
10846	6	7	57	1270	8	18	2	
10847	27	32	24	29	26	19	797	
10848	1112	11	4	8	8	8	2	
10849	4	26	2	25	962	5	19	
10850	10	11	4	8	8	16	2	
10851	6	6	4	18	9	2	7	
10852	12	12	8	12	963	2	2	
10853	1113	1559	250	52	4	5	95	
10854	37	38	1012	37	17	11	26	
10855	6	11	4	8	964	8	2	
10856	10	27	5	10	12	92	2	
10857	203	26	27	27	965	5	73	
10858	10	1560	4	8	8	8	2	
10859	4	2	2	167	4	4	4	
10860	4	1561	2	4	4	4	4	
10861	6	23	3	16	9	7	14	
10862	10	4	5	10	8	8	2	
10863	6	19	14	26	9	7	6	
10864	6	11	5	918	7	8	2	
10865	6	11	4	92	7	18	6	
10866	6	29	3	135	11	8	7	
10867	6	95	32	88	7	8	6	
10869	80	4	33	16	167	8	141	
10870	6	4	3	274	9	8	2	
10872	595	36	39	87	67	16	4	
10874	9	35	15	131	24	5	7	
10876	290	11	55	324	304	18	38	
10877	6	29	3	16	9	23	6	
10878	6	19	5	18	11	8	2	
10879	6	29	4	16	24	8	14	
10880	339	23	3	18	9	8	6	
10881	290	41	55	324	304	7	38	
10882	6	11	127	16	24	1	6	
10883	1116	1563	1013	1272	966	308	798	
10884	58	161	120	407	1	2	436	
10885	6	4	12	1	967	18	7	
10886	8	7	15	8	8	13	6	
10888	112	11	5	1273	8	8	86	
10889	6	4	12	1179	20	12	7	
10890	6	1564	12	1	20	12	7	
10891	1117	36	28	353	28	16	4	
10892	136	27	5	12	8	8	2	
10893	6	4	4	16	24	515	14	
10894	80	608	1014	12	24	1	2	
10895	9	23	64	18	968	8	6	
10896	6	61	6	11	13	840	50	
10897	6	4	14	657	24	8	14	
10898	82	1565	558	79	349	841	799	
10899	10	11	4	8	8	382	2	
10900	6	19	4	18	434	7	7	
10901	35	22	16	6	168	5	800	
10902	10	11	454	8	8	8	2	
10903	9	23	64	18	969	7	6	
10904	1118	4	3	17	7	7	6	
10905	13	52	10	14	17	842	17	
10906	36	24	9	1274	17	11	25	
10907	207	1566	260	254	1	2	2	
10908	21	35	1015	6	5	5	4	
10909	937	43	19	37	30	1	25	
10910	8	7	1	1275	8	18	6	
10911	4	26	2	25	5	9	19	
10912	10	541	4	8	970	8	2	
10913	1119	24	9	13	17	11	25	
10914	27	1567	24	29	26	19	22	
10915	829	1568	4	8	8	843	2	
10916	35	3	52	1276	97	5	19	
10917	21	35	27	6	971	5	4	
10918	13	13	9	13	16	92	9	
10919	6	6	5	16	11	8	801	
10920	1120	106	17	6	5	164	4	
10921	290	54	55	324	508	40	38	
10923	10	27	1017	10	12	8	2	
10924	1121	11	1	109	7	8	2	
10925	1122	11	4	12	8	8	2	
10926	6	4	4	16	973	8	14	
10927	37	38	19	37	17	11	802	
10928	1	1120	44	9	974	9	7	
10929	10	11	4	1277	8	8	2	
10930	1123	33	25	29	7	11	24	
10931	21	35	61	1278	5	5	4	
10932	36	1571	9	13	17	11	25	
10933	120	54	46	48	35	166	38	
10934	21	1572	27	6	5	5	4	
10935	1124	52	10	14	17	25	17	
10936	18	22	111	6	5	5	803	
10937	21	35	1018	6	5	5	4	
10938	224	4	54	1279	11	1	804	
10939	6	4	5	18	9	13	2	
10940	4	26	2	1280	5	5	19	
10941	9	1573	1019	1	9	8	7	
10942	6	4	14	16	24	844	14	
10943	20	45	41	1281	5	32	2	
10944	20	45	41	43	5	32	323	
10945	23	28	22	27	5	16	805	
10946	13	21	13	22	17	845	15	
10947	85	88	78	29	59	846	62	
10948	514	4	12	16	9	7	7	
10949	10	11	4	8	8	847	629	
10951	8	41	15	18	11	8	6	
10952	36	24	9	1072	17	11	25	
10953	10	7	4	8	8	848	6	
10954	746	253	660	14	17	11	318	
10955	6	19	32	16	24	18	6	
10956	6	6	712	136	11	8	6	
10957	12	58	54	1282	1	2	47	
10958	27	1574	24	1283	26	19	22	
10959	13	38	13	89	17	849	91	
10960	1126	43	30	37	17	10	96	
10961	700	4	4	16	24	8	14	
10962	290	54	55	324	35	40	590	
10963	79	84	71	78	975	57	2	
10964	6	7	5	971	8	18	2	
10965	6	8	32	1	22	13	7	
10966	112	11	5	12	8	8	806	
10967	6	4	33	18	11	8	2	
10968	35	35	357	6	5	16	4	
10969	10	11	4	8	8	8	14	
10970	1127	13	9	13	16	10	9	
10971	38	39	30	13	17	25	807	
10972	6	4	3	18	7	7	808	
10973	6	1575	12	1	20	12	7	
10974	1128	24	9	13	17	11	25	
10975	13	1576	9	13	16	10	9	
10976	76	1577	9	36	17	14	10	
10977	6	4	12	1284	20	13	7	
10978	13	1578	19	13	30	25	29	
10979	6	23	1	1	9	271	6	
10980	10	1579	4	8	12	8	2	
10982	5	3	2	6	5	5	809	
10983	238	39	19	37	626	757	9	
10984	97	40	93	13	23	851	66	
10985	13	1580	47	13	976	28	30	
10986	13	40	268	100	23	28	66	
10987	6	29	15	18	9	2	6	
10988	48	46	69	253	11	852	148	
10989	6	1581	5	16	7	193	14	
10990	6	11	4	8	977	8	2	
10991	6	11	1020	8	8	8	2	
10992	6	11	4	8	978	8	2	
10993	76	43	1021	36	17	14	10	
10994	10	7	4	8	12	835	2	
10995	6	19	3	1286	9	8	6	
10996	6	11	4	8	8	5	2	
10997	10	616	4	8	8	853	73	
10998	34	36	28	25	28	16	810	
10999	6	4	33	657	11	8	6	
11000	6	6	4	1287	979	8	7	
11001	54	22	390	25	980	5	39	
11002	4	26	2	25	5	854	19	
11003	109	65	5	1	9	13	811	
11004	13	21	13	1288	17	14	15	
11005	6	11	4	1289	8	377	2	
11006	203	3	338	451	5	16	4	
11007	1129	23	64	18	11	8	6	
11008	6	8	1022	16	7	13	2	
11009	13	13	9	13	16	5	812	
11010	10	11	4	1290	8	8	2	
11011	51	48	1023	266	284	279	37	
11012	6	11	5	8	258	8	2	
11013	6	4	4	1264	24	8	14	
11014	6	1582	230	28	1	1	2	
11015	13	24	9	599	17	11	25	
11016	10	27	5	1291	8	7	2	
11017	657	1078	664	418	401	855	280	
11018	431	1096	55	524	981	263	350	
11019	20	1583	41	43	5	32	2	
11020	120	54	55	767	239	40	38	
11021	10	1584	4	8	8	13	2	
11022	10	11	4	422	8	8	2	
11023	10	11	4	1292	8	8	2	
11024	233	50	22	49	5	41	19	
11025	6	6	5	16	11	856	7	
11026	10	1117	4	8	8	8	2	
11027	4	1585	266	49	286	139	4	
11028	6	126	1	95	69	8	20	
11030	10	11	125	8	7	8	813	
11031	6	23	4	18	7	7	219	
11032	6	29	3	1	61	62	6	
11033	100	23	7	1294	7	3	400	
11034	100	23	7	45	982	3	7	
11035	356	1586	387	441	56	322	63	
11036	291	298	134	330	983	450	76	
11037	868	1587	1024	1295	73	113	103	
11038	6	1588	346	1	8	18	2	
11039	6	6	5	85	9	8	7	
11040	127	93	1025	84	1	2	2	
11041	10	670	4	8	8	8	2	
11042	1130	1589	45	287	34	42	37	
11043	6	4	4	1190	9	26	7	
11044	1131	11	4	8	8	8	2	
11045	8	7	1026	8	8	18	6	
11046	9	65	5	1	9	857	6	
11047	10	11	4	8	984	16	2	
11048	13	44	1027	13	16	10	34	
11049	6	1590	4	8	8	8	2	
11050	21	1591	27	6	5	5	4	
11051	51	48	171	287	34	42	37	
11052	6	12	231	58	1	1	2	
11053	13	1592	84	13	17	68	34	
11054	6	4	4	1	985	8	7	
11055	6	4	3	17	7	7	272	
11057	601	88	13	29	7	158	22	
11058	16	1593	12	16	9	7	7	
11060	6	4	4	18	987	5	14	
11061	1133	107	7	11	7	3	7	
11062	1	107	7	11	7	859	7	
11063	1034	107	1	95	69	8	7	
11064	36	24	9	1298	17	11	25	
11066	10	11	265	8	8	8	2	
11075	1135	23	15	16	9	78	7	
11079	6	838	347	10	397	239	7	
11080	10	11	1033	12	8	8	2	
11081	288	11	1	399	992	569	2	
11085	79	84	404	78	52	57	2	
11087	207	389	260	393	301	554	2	
11088	1138	11	4	8	8	8	2	
11090	6	1600	4	8	996	8	2	
11091	13	1601	19	624	23	11	10	
11092	10	1602	57	8	7	18	6	
11093	1139	40	47	13	36	28	29	
11094	6	11	4	8	997	8	2	
11095	6	4	14	1310	24	8	14	
11096	10	1603	4	8	998	8	2	
11097	6	19	3	26	11	8	364	
11098	9	23	1036	18	11	8	6	
11099	88	24	49	36	17	867	91	
11100	12	1604	42	30	695	868	2	
11101	1140	23	136	12	999	1	157	
11102	530	6	32	26	9	8	2	
11103	274	7	1	8	619	8	6	
11104	6	6	1037	16	7	8	381	
11105	6	95	1038	1	9	8	6	
11106	6	466	32	26	9	8	7	
11107	51	48	1039	287	34	42	37	
11108	6	11	4	1311	7	8	6	
11109	51	1605	45	287	34	279	37	
11110	1141	187	22	52	130	129	4	
11111	10	4	57	8	7	18	6	
11112	6	107	57	95	69	8	7	
11113	1142	37	29	25	4	5	73	
11115	9	6	33	131	197	8	7	
11116	6	29	5	1312	11	8	41	
11117	6	41	4	1	20	13	7	
11118	129	1606	13	150	91	14	25	
11119	6	1607	5	26	7	8	14	
11120	46	156	2	25	5	120	19	
11121	100	23	7	45	7	566	7	
11122	100	23	7	1313	7	3	7	
11123	100	23	7	45	7	3	400	
11124	10	511	4	8	8	8	2	
11125	1089	7	1	8	8	18	6	
11126	1144	4	12	1	20	12	7	
11127	6	19	57	157	9	13	6	
11128	1145	1608	1040	1314	797	686	819	
11129	3	19	3	26	11	8	6	
11130	1146	65	5	1	9	13	6	
11131	1147	41	15	90	11	8	6	
11132	101	88	97	108	26	79	501	
11133	6	95	4	88	7	191	7	
11134	100	25	209	12	24	162	2	
11135	8	7	1	8	8	8	557	
11136	1104	88	97	108	26	869	2	
11137	77	7	7	18	54	18	628	
11138	6	4	1041	18	9	26	7	
11139	6	4	12	1	1000	2	7	
11140	6	11	1042	8	8	8	2	
11141	21	834	27	6	5	5	4	
11142	1148	35	27	6	5	5	4	
11143	34	1609	39	87	67	16	4	
11144	34	36	39	87	67	870	4	
11145	6	1611	4	10	7	8	6	
11146	6	153	4	91	7	7	6	
11147	10	7	4	8	12	365	2	
11148	6	11	4	10	1001	8	6	
11149	6	11	4	8	8	400	2	
11150	103	126	5	1	659	8	6	
11151	10	11	135	8	8	872	2	
11152	1150	27	5	8	12	1	2	
11153	122	11	125	12	1002	8	2	
11154	20	45	41	43	5	873	2	
11155	20	1612	56	106	7	50	46	
11156	10	7	4	8	12	874	2	
11157	1151	41	15	18	11	7	6	
11158	6	23	608	16	27	35	6	
11159	6	1105	597	54	1	162	42	
11160	6	23	32	789	627	8	503	
11161	1152	27	4	10	8	8	6	
11162	1153	6	4	16	24	8	7	
11163	37	38	1044	37	17	11	26	
11164	6	4	4	718	24	8	14	
11165	9	4	312	131	24	8	7	
11166	35	132	2	1361	37	5	4	
11167	1169	13	9	13	16	10	9	
11168	85	88	78	1362	59	58	62	
11169	13	1640	121	13	17	11	10	
11171	10	11	1	1	8	8	849	
11172	6	4	12	1	1015	290	7	
11173	6	1641	4	10	7	8	6	
11174	14	14	10	14	1016	11	85	
11175	76	43	19	37	30	893	25	
11176	10	11	4	8	652	13	2	
11177	479	1156	4	16	7	13	6	
11178	6	6	14	21	9	894	7	
11179	6	29	32	1363	11	8	44	
11180	6	8	12	1	7	18	2	
11181	100	1644	1045	45	7	3	7	
11182	1170	35	27	6	5	5	4	
11183	8	11	4	8	8	3	2	
11184	6	23	3	18	9	8	14	
11186	12	12	8	12	15	2	851	
11187	6	23	4	85	7	73	6	
11188	21	35	1046	6	5	5	4	
11189	6	1181	14	16	24	8	14	
11190	9	65	5	1	9	895	6	
11192	6	526	4	16	1017	8	14	
11193	49	4	111	9	11	35	7	
11194	9	6	1047	131	24	8	7	
11195	228	1645	85	332	116	119	106	
11196	222	11	1051	8	8	8	2	
11197	6	11	103	113	1019	1	2	
11198	6	69	4	16	9	13	852	
11199	6	7	1017	1	8	18	2	
11205	6	19	14	16	11	12	216	
11209	6	19	3	10	9	23	6	
11213	142	18	13	150	30	115	123	
11214	10	1647	4	8	8	8	2	
11215	1174	231	87	96	70	58	2	
11216	87	53	1054	140	1	187	2	
11217	78	1648	5	10	12	8	2	
11218	275	7	1	1	8	8	6	
11219	6	6	14	18	11	26	7	
11220	6	1649	57	1	8	8	2	
11221	1	1650	123	1	20	545	7	
11222	8	11	4	8	8	18	2	
11223	6	4	5	16	24	8	14	
11224	16	4	1055	16	9	7	7	
11225	10	11	4	8	8	1	306	
11226	8	7	1	8	7	7	335	
11227	782	4	4	16	24	8	14	
11228	6	4	5	90	9	8	7	
11230	10	11	4	8	44	8	2	
11231	6	4	4	18	24	8	855	
11233	1	23	7	11	20	3	7	
11236	1178	61	6	11	13	3	50	
11237	77	7	7	18	65	56	858	
11239	6	11	4	8	1025	8	2	
11240	37	38	19	37	17	11	857	
11241	10	11	4	8	8	903	2	
11242	8	1653	1	8	8	13	6	
11243	1179	1654	5	8	8	7	2	
11244	6	1483	4	85	43	12	7	
11245	10	11	1058	8	7	18	6	
11246	228	170	296	207	116	149	106	
11247	99	6	33	33	24	904	7	
11248	1	107	7	1368	7	3	7	
11249	53	40	47	13	1026	28	29	
11250	13	96	244	36	23	905	25	
11251	4	26	2	25	5	2	19	
11252	4	26	2	25	1027	5	19	
11253	53	40	47	13	36	906	29	
11254	6	4	33	136	1028	8	6	
11255	10	27	5	10	12	907	2	
11256	88	103	19	1370	23	44	26	
11257	91	4	14	16	24	8	14	
11258	53	1655	47	13	36	28	29	
11259	53	40	47	337	36	28	29	
11260	92	4	87	1371	70	58	2	
11261	1187	14	19	36	23	11	10	
11262	13	1656	9	13	16	10	9	
11263	88	1657	19	36	23	44	26	
11264	13	1658	19	36	23	11	10	
11265	13	43	9	36	1029	44	25	
11266	78	27	623	10	12	8	2	
11267	10	11	4	1372	8	8	2	
11268	6	359	5	1	9	908	6	
11269	6	19	3	1374	9	8	6	
11270	6	1659	3	16	11	8	6	
11271	4	375	289	25	5	16	19	
11272	6	31	5	28	1032	1	2	
11273	80	95	33	16	167	8	141	
11274	12	1660	8	12	15	256	2	
11275	15	24	13	1376	23	14	36	
11276	6	1661	5	9	9	8	2	
11277	8	7	1	8	24	8	7	
11278	10	11	603	8	8	8	2	
11279	10	374	4	10	8	8	2	
11280	1189	11	5	8	8	8	2	
11281	10	11	5	12	8	45	2	
11282	8	7	1	8	8	524	2	
11283	1190	11	4	12	8	45	2	
11284	6	11	4	8	8	1	2	
11285	9	6	15	1	9	26	6	
11286	148	4	3	16	9	8	6	
11287	31	412	54	768	724	35	47	
11288	224	4	54	247	11	1	862	
11289	10	11	4	1377	7	8	6	
11290	10	11	1061	8	7	18	6	
11291	6	70	292	8	8	1	2	
11292	10	7	4	8	8	1	2	
11293	6	4	33	1	1033	12	7	
11294	204	1662	4	1	8	8	2	
11295	43	1663	15	18	11	7	6	
11296	10	27	5	1378	12	8	49	
11297	64	7	1	1	1034	8	6	
11298	10	11	57	8	7	18	863	
11299	83	12	26	140	27	2	2	
11300	10	7	159	8	112	2	494	
11301	62	363	398	776	576	9	91	
11302	46	61	6	11	13	3	50	
11303	64	4	5	83	1035	8	6	
11304	6	10	1062	16	24	8	14	
11305	6	6	14	21	1036	7	7	
11306	6	6	5	10	9	8	864	
11308	9	1665	5	1	9	13	6	
11309	53	1666	47	13	36	28	29	
11310	38	39	30	1375	17	25	197	
11311	9	65	712	1	9	13	6	
11312	13	13	9	13	16	10	867	
11313	10	11	4	8	8	438	2	
11314	6	95	33	18	1037	8	14	
11315	6	95	33	1380	9	8	14	
11316	14	382	10	14	17	7	74	
11317	8	7	1	229	8	365	6	
11318	6	6	5	16	522	8	7	
11319	6	791	159	44	112	1	17	
11320	35	3	234	63	214	5	302	
11321	9	4	33	18	11	8	869	
11322	6	4	12	1382	20	8	7	
11323	6	6	1063	9	9	8	2	
11325	52	403	76	1383	35	40	278	
11326	623	11	4	12	8	45	773	
11327	87	1670	136	1384	999	1	157	
11328	37	38	1064	37	17	911	26	
11329	6	4	14	642	9	7	7	
11330	80	95	33	18	9	8	6	
11331	34	36	39	1385	67	16	4	
11332	9	1671	33	131	24	8	7	
11333	6	6	5	9	9	8	870	
11334	10	11	4	8	8	912	2	
11335	1191	7	7	18	65	56	7	
11336	474	4	4	18	24	8	871	
11337	6	4	3	1387	7	7	6	
11338	12	12	1065	12	15	2	2	
11339	6	29	5	18	11	8	6	
11340	43	41	15	90	11	913	6	
11341	1192	4	12	16	9	7	7	
11342	76	39	10	13	1038	25	28	
11343	6	4	4	16	43	5	6	
11344	10	11	4	1389	8	45	2	
11345	6	329	12	1	9	2	7	
11346	13	14	19	36	23	914	10	
11347	77	7	7	18	65	56	312	
11348	6	95	32	18	24	8	2	
11349	6	6	14	21	1039	7	7	
11350	34	36	39	87	67	16	215	
11351	35	160	390	212	5	138	4	
11352	10	1672	5	10	12	9	2	
11354	9	8	1066	231	11	194	7	
11355	1194	4	12	16	9	7	7	
11356	6	7	5	1	8	18	284	
11357	9	4	1067	18	11	8	6	
11358	1195	40	47	13	36	28	29	
11359	130	45	41	22	7	915	45	
11360	6	95	1068	18	9	8	14	
11361	340	1673	371	1390	966	916	872	
11362	1196	40	47	13	36	28	29	
11363	31	58	54	54	1	35	47	
11364	35	3	157	49	37	41	191	
11365	6	4	3	18	11	8	14	
11366	6	1674	5	9	9	121	2	
11367	9	1675	33	131	24	8	7	
11368	53	1676	47	13	36	28	29	
11369	6	29	14	16	11	8	41	
11370	396	395	1069	330	378	275	176	
11371	52	116	1070	101	113	40	38	
11372	1197	4	12	225	7	8	6	
11373	35	1677	2	342	1041	165	302	
11374	87	1678	1071	407	365	2	873	
11375	10	11	57	8	8	917	2	
11376	6	1679	4	8	8	8	2	
11377	6	19	3	26	9	549	6	
11378	6	6	32	136	11	7	874	
11379	10	1680	109	8	270	8	2	
11380	53	40	47	1391	36	28	29	
11381	4	26	2	1392	5	5	19	
11382	53	40	47	13	36	28	875	
11383	51	1681	45	530	34	42	37	
11384	101	4	97	29	59	158	2	
11386	6	4	12	1	1042	2	7	
11389	6	61	6	11	1043	3	50	
11390	619	4	12	16	9	7	7	
11391	16	4	12	16	9	919	7	
11392	1199	389	260	254	301	2	2	
11393	92	1683	87	96	70	58	2	
11394	31	440	1073	1393	1044	1	64	
11395	10	11	1074	8	8	13	73	
11396	92	4	87	96	1045	58	2	
11397	6	6	5	1394	9	13	98	
11398	6	11	4	509	8	8	2	
11399	6	95	4	1395	7	7	7	
11400	10	11	4	8	8	8	876	
11401	37	38	19	37	17	232	26	
11402	6	4	12	561	20	13	7	
11404	6	7	4	1	20	13	7	
11405	10	11	4	8	8	920	2	
11406	1200	4	44	9	11	35	7	
11407	1201	11	4	8	8	8	2	
11408	37	1685	19	37	17	11	26	
11409	1202	14	10	200	17	7	10	
11410	10	27	14	8	24	8	14	
11411	1203	7	1	8	8	7	6	
11412	6	1686	4	1	20	13	7	
11413	10	1687	579	725	12	8	2	
11415	8	1688	1	8	8	7	6	
11416	10	11	5	1396	1046	1	2	
11417	1205	41	15	18	11	7	6	
11418	1206	11	125	8	7	8	2	
11419	1207	11	5	10	7	8	2	
11420	10	11	4	191	8	8	2	
11421	43	1689	15	18	11	7	6	
11422	6	7	4	1	8	222	2	
11423	6	29	32	16	11	8	877	
11424	6	7	5	1397	8	8	6	
11425	9	1690	33	131	24	8	7	
11426	1208	11	4	8	616	8	2	
11427	375	95	265	12	55	8	6	
11428	37	38	19	37	1047	11	26	
11429	27	32	24	1398	26	19	22	
11430	99	6	33	1399	24	8	7	
11431	1209	4	3	18	11	7	156	
11433	10	11	4	8	8	921	2	
11434	51	48	45	266	34	922	37	
11436	154	66	131	6	1048	17	4	
11437	552	195	13	13	23	25	30	
11438	601	1692	167	29	7	158	381	
11439	6	23	33	1	1049	8	156	
11440	6	29	32	16	11	370	14	
11441	12	406	42	30	249	2	2	
11442	218	755	157	6	1050	1	4	
11443	1008	1174	1075	1401	1051	1	878	
11444	288	11	1	399	7	8	879	
11445	13	166	13	13	36	28	30	
11446	1212	1048	1076	1402	34	42	37	
11447	13	43	1077	13	16	923	26	
11448	13	1693	9	13	16	10	9	
11449	36	14	10	22	17	10	25	
11450	1213	166	47	13	23	28	122	
11451	76	52	121	13	30	924	9	
11452	1	740	1078	232	130	16	880	
11453	6	29	14	18	9	26	7	
11454	6	1357	14	16	24	8	14	
11455	37	38	19	1403	17	11	26	
11456	13	40	13	13	1052	25	66	
11457	12	12	1079	12	15	2	2	
11458	12	1694	8	12	15	2	2	
11459	6	4	12	1404	20	12	7	
11460	6	7	5	1	896	18	2	
11461	6	1695	14	21	9	7	7	
11462	10	11	57	8	7	18	881	
11463	35	740	1078	1089	5	723	4	
11464	1214	22	2	27	5	16	182	
11465	373	453	264	283	224	16	232	
11466	10	11	4	8	1053	8	2	
11467	10	11	4	8	8	925	2	
11468	1	107	1080	11	7	3	7	
11469	228	170	85	1405	1055	149	106	
11470	6	153	261	91	7	926	6	
11471	132	393	1081	490	110	66	103	
11472	228	1696	85	207	116	206	106	
11473	228	170	85	332	154	927	106	
11474	1215	1697	1082	75	367	1	2	
11475	1216	597	255	256	68	275	76	
11476	957	4	12	16	9	7	7	
11477	228	170	85	207	1056	119	882	
11478	228	1698	85	332	116	119	883	
11479	6	19	3	1406	9	13	156	
11480	6	1699	57	1	8	8	2	
11481	132	1700	85	1407	154	149	884	
11482	531	393	85	189	109	141	885	
11483	705	48	171	287	235	42	37	
11484	35	22	2	49	182	5	218	
11485	6	95	4	18	1057	8	6	
11486	6	1701	14	21	117	7	7	
11487	13	1702	10	14	17	25	17	
11488	1217	26	22	52	5	16	304	
11489	6	4	32	16	1058	8	7	
11490	6	1703	32	16	11	8	44	
11491	164	210	174	6	5	5	4	
11492	13	40	13	13	23	928	66	
11494	83	424	53	24	277	2	47	
11495	6	165	4	10	367	8	6	
11496	6	11	4	10	7	8	20	
11497	314	23	7	45	7	3	7	
11498	9	6	33	131	24	8	886	
11499	6	7	5	1408	8	18	2	
11500	10	11	4	8	1059	8	2	
11501	6	7	5	1	1060	18	2	
11503	6	1705	15	1	11	8	6	
11504	6	4	4	16	24	929	14	
11505	10	11	4	1409	8	8	2	
11506	6	1706	6	11	13	3	50	
11507	6	29	33	8	11	8	6	
11508	431	1707	55	532	136	284	339	
11509	488	1708	470	920	448	930	592	
11510	51	48	45	47	235	277	37	
11511	51	48	327	287	34	42	37	
11512	10	7	57	8	71	8	2	
11513	175	275	184	304	1061	931	887	
11514	336	53	1	45	104	932	688	
11515	51	468	45	1410	34	42	37	
11516	82	1709	73	79	56	933	888	
11517	10	1710	4	1	8	8	2	
11518	10	11	4	1411	8	934	2	
11519	6	11	4	8	8	110	2	
11520	20	45	41	43	5	18	2	
11521	1219	284	185	31	45	1	4	
11522	12	193	42	30	695	935	2	
11523	6	95	5	1	9	715	6	
11524	137	19	1083	26	11	8	6	
11525	6	19	33	26	11	635	6	
11526	6	6	33	1	24	936	7	
11527	1220	1711	415	12	15	2	17	
11528	13	24	19	14	844	1	10	
11529	6	6	15	16	42	937	7	
11530	93	35	61	683	5	5	4	
11531	6	1712	3	18	7	7	6	
11532	46	755	60	63	507	938	107	
11533	6	4	1084	18	135	7	6	
11534	35	210	1085	31	5	16	4	
11535	33	26	2	1412	5	16	19	
11536	9	1713	33	33	24	8	7	
11537	6	7	1086	1	410	939	2	
11538	4	26	151	1414	5	5	19	
11539	13	38	84	13	17	68	890	
11540	99	6	33	33	24	8	891	
11541	1222	153	188	83	7	8	6	
11542	699	11	4	8	8	8	2	
11543	6	1714	12	1	9	2	7	
11544	743	1715	225	858	1	1	2	
11545	20	45	41	43	1062	32	2	
11546	6	4	1087	44	112	1	17	
11547	10	1716	4	8	8	8	2	
11548	10	11	4	8	8	940	2	
11549	10	1378	4	8	8	8	2	
11550	10	11	4	8	1063	940	2	
11551	10	11	4	1291	8	941	2	
11552	10	11	4	1415	8	8	2	
11553	10	11	4	8	8	8	892	
11554	10	11	4	411	8	8	2	
11556	10	1718	4	8	8	8	2	
11557	10	11	4	1416	8	8	2	
11558	10	11	4	8	327	8	2	
11559	10	902	4	8	8	8	2	
11561	10	11	4	8	8	8	893	
11562	10	11	4	8	637	942	893	
11563	1223	11	4	8	8	8	2	
11565	92	4	87	96	70	943	91	
