ST	gapA	infB	mdh	pgi	phoE	rpoB	tonB
8067	18	22	56	484	761	13	51
8068	2	3	6	1	762	7	4
8069	42	22	55	64	154	69	99
8070	2	1	1	214	9	1	1127
8071	18	23	152	485	11	13	51
8072	2	5	1	4	7	80	35
8073	42	22	25	22	11	451	465
8074	2	6	2	1	1	1	46
8075	4	1	1	1	12	1	1128
8076	3	3	2	1	9	452	24
8077	7	5	2	1	7	4	24
8078	16	18	45	189	78	22	67
8079	2	3	6	75	763	7	137
8080	2	1	1	1	9	1	43
8081	2	6	13	1	177	1	1129
8082	6	1	1	1	12	1	373
8083	2	1	101	1	1	15	1130
8084	2	2	83	486	12	4	4
8085	2	1	2	487	7	1	7
8086	2	1	1	1	7	4	1131
8087	16	18	21	488	92	17	67
8088	2	1	1	6	10	1	426
8089	16	18	21	27	564	22	67
8090	2	3	6	1	9	7	12
8091	2	9	2	1	764	1	16
8092	2	3	244	1	56	48	4
8093	18	22	68	70	94	20	1132
8094	2	1	2	4	765	11	13
8095	16	24	43	41	47	22	75
8096	2	51	1	4	1	4	212
8097	42	22	584	489	11	13	51
8098	3	4	1	1	9	4	2
8099	42	181	26	96	314	20	49
8100	16	24	21	27	55	22	74
8101	17	19	39	20	34	21	608
8102	2	30	2	1	7	4	9
8103	18	23	85	332	11	61	99
8104	1	1	1	1	766	1	1
8105	2	1	11	412	9	4	13
8106	2	1	585	37	10	1	9
8107	418	1	62	1	4	5	4
8108	17	19	175	20	289	21	166
8109	1	323	1	1	1	1	914
8110	419	324	1	490	1	453	4
8111	16	24	586	27	52	22	1111
8112	2	1	17	1	9	10	25
8113	16	45	21	27	39	22	1133
8114	16	24	46	491	432	22	23
8115	3	3	1	144	1	1	4
8116	2	1	1	1	9	4	106
8117	18	15	26	16	11	13	12
8118	18	22	26	139	11	37	51
8119	2	3	2	1	7	4	89
8120	18	22	18	16	25	13	1134
8121	17	19	53	492	767	21	1135
8122	420	19	39	20	171	18	1136
8123	18	22	26	61	768	13	165
8124	2	40	10	2	1	322	91
8125	51	19	39	20	9	123	24
8126	2	1	11	4	7	454	13
8127	2	1	37	1	1	1	56
8128	18	22	26	16	94	13	1137
8129	3	4	1	1	769	5	91
8130	3	3	1	1	1	9	31
8131	3	1	2	4	128	1	4
8132	4	1	220	52	1	1	7
8133	2	6	2	1	140	25	19
8134	2	325	1	1	17	1	18
8135	2	1	1	1	2	1	38
8136	2	1	2	37	3	25	30
8137	2	1	1	6	7	1	43
8138	2	1	2	1	26	4	40
8139	2	9	2	1	770	1	16
8140	2	1	71	493	3	3	18
8141	421	73	587	39	51	18	266
8142	16	18	21	27	47	22	188
8143	2	1	1	494	10	1	86
8144	32	6	17	1	20	10	25
8145	16	24	43	49	76	30	75
8146	17	19	130	20	187	18	119
8147	2	1	588	3	7	4	1138
8148	16	24	30	27	92	22	45
8149	422	22	68	70	94	20	51
8150	14	1	589	1	7	4	182
8151	3	5	1	495	109	1	12
8152	2	3	1	1	1	455	25
8153	2	1	1	2	1	4	91
8154	17	80	39	20	113	21	156
8155	38	19	438	39	562	120	1139
8156	52	3	1	1	4	4	4
8157	18	22	18	63	127	456	51
8158	18	22	55	496	31	13	167
8159	423	1	2	52	1	1	7
8160	2	1	1	1	16	1	402
8161	2	6	1	1	9	1	494
8162	424	3	1	36	9	10	14
8163	2	3	13	1	1	4	123
8164	2	1	1	1	3	4	13
8165	2	1	5	1	9	4	40
8166	18	22	590	497	115	457	1140
8167	2	1	591	314	2	4	2
8168	17	19	39	188	7	21	276
8169	18	22	26	63	94	37	192
8170	16	18	21	27	47	22	417
8171	2	6	1	20	9	4	6
8172	2	3	2	1	9	4	123
8173	16	18	21	27	137	22	67
8174	2	1	1	1	3	4	4
8175	16	24	43	53	106	79	75
8176	16	49	21	27	411	22	45
8177	2	1	5	1	7	11	24
8178	16	24	21	49	52	22	67
8179	2	1	1	47	12	4	4
8180	16	18	43	31	53	17	67
8181	2	1	1	1	9	1	352
8182	17	19	39	20	268	21	156
8183	18	1	252	1	7	1	25
8184	2	10	13	20	12	4	25
8185	2	1	2	1	222	70	43
8186	3	1	2	1	9	1	23
8187	50	19	82	39	259	18	737
8188	5	2	10	1	7	11	24
8189	2	6	3	1	1	4	12
8190	2	1	5	1	17	4	1141
8191	425	19	28	20	150	18	52
8192	2	3	1	39	1	1	12
8193	3	5	2	1	7	1	38
8194	10	5	20	287	4	25	17
8195	6	3	1	284	12	1	4
8196	45	18	21	49	82	93	108
8197	3	4	1	1	10	5	91
8198	2	1	1	1	12	4	38
8199	2	1	11	1	9	458	257
8200	10	1	1	1	9	4	18
8201	2	1	2	1	235	459	6
8202	2	1	2	1	13	1	25
8203	2	1	1	1	7	11	59
8204	2	1	1	1	9	460	12
8205	16	18	21	27	47	22	12
8206	16	24	21	27	52	22	4
8207	4	1	2	52	1	4	7
8208	2	10	1	1	20	1	22
8209	25	1	2	52	1	1	7
8210	4	35	592	1	112	7	70
8211	10	1	5	8	9	8	13
8212	18	22	593	89	542	92	49
8213	2	1	2	52	3	4	25
8214	4	1	2	20	1	1	7
8215	2	1	2	52	7	1	24
8216	17	55	39	52	243	18	156
8217	4	1	2	37	1	1	7
8218	68	1	2	1	4	4	4
8219	65	194	86	79	260	82	1142
8220	2	79	1	1	7	4	1143
8221	2	79	1	1	61	4	4
8222	237	3	6	1	9	7	4
8223	426	24	46	102	645	22	178
8224	427	3	2	4	9	4	13
8225	2	7	1	1	9	31	69
8226	3	3	456	1	1	1	4
8227	2	9	594	1	13	1	4
8228	2	1	11	1	1	9	13
8229	2	326	1	1	4	4	4
8230	428	4	6	1	7	4	38
8231	42	327	56	61	94	38	227
8232	18	22	56	110	234	39	169
8233	18	23	63	96	167	13	1144
8234	48	22	64	59	92	13	227
8235	1	1	585	1	1	1	1
8236	2	1	5	1	771	4	42
8237	2	1	5	1	26	4	13
8238	2	9	2	1	772	1	16
8239	2	1	1	17	9	4	12
8240	429	9	1	1	13	1	2
8241	2	6	1	1	3	1	748
8242	2	1	11	1	118	1	13
8243	18	22	89	498	25	13	154
8244	299	22	18	16	25	13	1145
8245	42	22	26	61	167	128	51
8246	430	84	200	500	286	83	1147
8247	50	19	282	39	170	18	148
8248	2	1	2	1	21	1	12
8249	2	20	101	1	1	4	4
8250	10	5	1	1	10	1	40
8251	2	1	1	6	7	462	12
8252	16	24	42	27	132	66	67
8253	2	1	595	1	7	1	7
8254	16	18	21	38	47	22	146
8255	2	6	1	3	8	1	1146
8256	16	18	21	27	356	22	67
8257	16	18	21	33	57	17	75
8258	16	24	46	31	773	17	45
8259	60	24	21	27	53	22	341
8260	2	1	2	1	16	4	42
8261	18	22	233	89	11	13	154
8262	378	6	1	5	4	1	6
8263	16	18	21	289	47	22	1148
8264	2	1	210	8	247	1	12
8265	4	10	1	1	774	27	25
8266	2	9	2	1	13	463	16
8267	2	1	1	3	56	1	88
8268	1	6	1	1	191	1	1
8269	2	3	1	1	10	185	19
8270	2	5	2	1	7	4	24
8271	2	3	435	1	9	7	18
8272	2	1	2	1	12	4	56
8273	2	1	1	1	4	4	1149
8274	2	1	1	1	1	4	59
8275	2	3	1	1	775	1	19
8276	2	1	1	2	10	1	62
8277	4	1	1	1	9	4	43
8278	431	4	6	1	7	4	38
8279	2	1	2	1	9	464	116
8280	2	1	596	1	1	4	56
8281	2	9	1	1	9	4	129
8282	432	9	2	1	13	1	16
8283	2	1	65	2	5	1	1150
8284	3	3	1	1	1	1	5
8285	1	6	1	1	1	465	1
8286	2	1	11	1	9	10	222
8287	2	5	2	28	540	1	43
8288	4	1	1	2	1	1	43
8289	29	24	21	76	47	22	281
8290	2	329	1	5	1	4	1151
8291	3	3	1	1	1	350	18
8292	2	7	1	1	4	4	19
8293	2	1	1	4	1	1	113
8294	2	1	5	1	776	4	42
8295	2	1	2	1	1	466	34
8296	2	1	2	1	7	1	1152
8297	2	1	2	3	27	289	39
8298	118	1	146	1	17	4	1153
8299	2	9	597	1	13	1	16
8300	2	1	2	1	9	44	23
8301	3	4	6	1	7	467	38
8302	2	6	1	3	26	1	1154
8303	3	3	1	1	1	1	1155
8304	43	5	1	1	1	4	327
8305	2	1	599	1	9	4	12
8306	18	22	600	96	167	20	51
8307	18	22	56	162	31	13	227
8308	42	22	26	61	142	128	169
8309	18	22	26	502	167	468	807
8310	18	22	18	22	11	20	1156
8311	18	22	601	22	93	37	99
8312	18	22	26	139	114	20	51
8313	38	63	602	84	133	63	658
8314	18	22	18	162	231	37	99
8315	18	22	18	186	25	37	51
8316	18	331	26	16	11	13	1157
8317	18	22	26	22	94	13	49
8318	18	23	18	120	94	41	51
8319	17	19	39	492	73	21	1158
8320	42	22	25	96	115	20	49
8321	16	24	603	53	779	22	73
8322	16	18	21	40	120	22	1160
8323	16	24	21	503	47	22	188
8324	3	4	604	1	7	4	38
8325	111	5	2	2	7	1	10
8326	3	332	1	1	1	1	79
8327	14	3	6	1	21	1	1
8328	2	1	2	1	4	4	1161
8329	3	3	1	1	780	1	79
8330	12	333	1	2	5	1	36
8331	2	53	3	1	10	4	1162
8332	3	334	1	1	1	1	79
8333	3	3	1	1	1	471	79
8334	3	3	1	1	1	1	1163
8335	2	3	1	1	4	4	1164
8336	2	1	2	505	26	4	25
8337	2	9	1	6	7	1	12
8338	1	1	605	1	1	1	1
8339	2	1	606	6	7	4	12
8340	4	277	2	52	1	1	7
8341	2	3	1	1	10	472	19
8342	2	1	607	37	45	4	9
8343	2	1	2	3	27	1	1165
8344	17	55	39	20	781	21	52
8345	17	80	66	20	150	18	589
8346	18	22	122	333	25	61	622
8347	18	201	26	61	151	13	50
8348	17	19	28	20	478	21	608
8349	18	22	26	22	782	38	192
8350	18	22	608	22	11	13	51
8351	18	22	55	64	102	13	1166
8352	18	23	25	61	783	20	99
8353	42	22	26	507	79	41	51
8354	17	19	28	39	198	473	148
8355	255	19	39	20	34	18	52
8356	18	22	26	508	32	13	51
8357	69	19	90	20	125	21	148
8358	38	19	53	20	150	21	130
8359	18	15	54	61	195	74	99
8360	42	181	26	96	92	38	114
8361	18	22	55	63	11	92	189
8362	42	22	56	96	11	13	1114
8363	18	22	132	63	190	69	99
8364	18	67	56	141	11	39	99
8365	42	22	135	61	74	20	169
8366	40	23	234	111	11	38	99
8367	50	19	282	39	170	63	1167
8368	18	22	104	22	94	74	258
8369	305	19	609	20	784	120	125
8370	17	73	39	20	113	21	52
8371	18	22	26	59	94	13	51
8372	17	19	69	39	187	21	903
8373	18	22	18	85	785	38	192
8374	259	335	26	22	31	92	1169
8375	18	22	74	61	167	13	652
8376	42	22	56	110	11	38	169
8377	18	22	26	22	786	13	51
8378	42	201	26	71	167	38	50
8379	18	22	26	139	25	13	312
8380	42	22	26	96	94	128	192
8381	18	22	26	108	11	13	51
8382	17	19	175	20	580	120	53
8383	18	22	18	16	453	20	1170
8384	18	15	18	510	11	20	1157
8385	50	19	82	39	272	63	658
8386	18	22	74	61	94	69	99
8387	48	22	18	59	92	13	1171
8388	18	71	26	22	31	74	781
8389	42	22	55	63	269	13	51
8390	284	336	610	511	11	474	99
8391	69	19	90	20	787	18	148
8392	17	19	79	20	150	21	608
8393	18	22	18	22	25	37	148
8394	98	19	28	20	117	18	52
8395	18	15	64	59	11	13	1172
8396	18	22	18	512	11	13	179
8397	18	23	26	120	788	41	619
8398	18	22	26	22	233	13	51
8399	18	15	18	63	171	13	49
8400	18	22	26	96	94	13	51
8401	18	22	18	22	94	13	194
8402	18	71	26	59	31	74	50
8403	18	22	26	90	11	13	1173
8404	18	337	26	372	94	13	51
8405	18	22	309	16	789	37	593
8406	18	22	55	64	31	13	1166
8407	17	19	28	20	552	18	903
8408	18	22	26	467	526	128	154
8409	18	22	55	513	31	20	51
8410	18	22	26	22	32	13	51
8411	18	22	283	110	234	141	169
8412	42	22	26	96	167	13	51
8413	18	22	18	90	11	13	622
8414	18	22	122	71	11	38	1174
8415	18	22	26	96	115	20	1175
8416	17	19	39	20	150	18	608
8417	88	338	611	22	107	38	114
8418	17	19	79	20	108	475	142
8419	42	15	56	323	742	457	99
8420	42	22	55	514	31	41	51
8421	17	19	430	39	187	21	377
8422	50	19	612	39	790	21	148
8423	18	22	85	111	791	476	1176
8424	17	19	39	20	228	21	162
8425	42	22	26	22	31	20	51
8426	18	22	208	61	25	354	99
8427	42	22	63	63	86	92	154
8428	18	135	26	88	94	13	1177
8429	98	80	22	20	258	18	53
8430	17	19	28	20	198	18	162
8431	100	73	144	39	541	18	1178
8432	17	19	39	20	122	477	142
8433	17	19	39	20	156	21	1179
8434	18	22	18	16	792	13	165
8435	18	22	55	89	11	13	167
8436	65	59	559	79	136	82	170
8437	60	24	21	195	47	22	45
8438	16	24	30	27	36	373	55
8439	16	24	21	53	47	22	75
8440	60	24	21	27	52	22	67
8441	16	24	21	53	92	60	67
8442	16	24	21	76	68	17	67
8443	16	18	223	132	47	478	67
8444	29	24	46	27	39	22	67
8445	16	32	21	32	39	22	67
8446	16	49	46	516	81	17	45
8447	60	18	21	33	794	22	225
8448	16	18	21	132	54	17	67
8449	16	24	21	38	41	22	103
8450	16	45	21	27	47	22	341
8451	16	18	84	31	795	29	67
8452	16	24	21	27	50	33	207
8453	16	18	21	517	83	60	134
8454	16	18	36	27	47	17	75
8455	16	18	21	53	47	60	105
8456	16	18	21	31	796	479	361
8457	16	195	30	27	36	22	55
8458	16	49	21	27	65	22	74
8459	60	18	21	27	53	480	67
8460	16	24	21	27	29	22	1181
8461	16	18	42	27	55	22	1182
8462	64	24	614	62	47	17	80
8463	16	18	21	138	47	60	45
8464	16	18	57	62	797	22	67
8465	16	24	21	269	92	22	417
8466	16	24	21	40	106	93	219
8467	16	24	43	426	146	29	152
8468	16	339	21	518	41	481	188
8469	16	24	21	33	47	22	1183
8470	16	24	21	33	104	40	225
8471	16	18	21	27	323	22	103
8472	16	32	21	33	47	22	45
8473	16	18	21	195	76	22	45
8474	16	24	21	40	47	22	45
8475	142	49	84	27	205	29	67
8476	16	24	21	33	54	22	67
8477	16	18	616	27	331	22	146
8478	16	18	103	27	799	22	675
8479	16	24	21	31	47	93	618
8480	16	49	296	38	229	22	569
8481	16	24	21	27	54	22	103
8482	60	18	21	27	53	17	1184
8483	16	18	45	520	106	93	404
8484	16	24	30	148	92	22	67
8485	28	18	21	27	76	22	67
8486	16	24	21	27	267	22	67
8487	16	18	21	138	47	22	67
8488	16	24	21	31	50	482	67
8489	30	18	21	49	76	22	67
8490	16	64	21	521	50	33	45
8491	16	18	21	27	84	22	67
8492	16	175	21	27	47	483	1185
8493	16	24	21	32	75	22	1186
8494	16	24	42	53	76	157	75
8495	16	24	21	31	92	484	324
8496	16	18	45	27	92	22	67
8497	153	119	197	164	301	83	1187
8498	188	340	21	27	146	22	74
8499	16	24	21	32	39	17	67
8500	16	24	21	31	800	60	67
8501	156	210	214	522	304	280	750
8502	3	3	1	22	1	13	4
8503	18	22	55	1	167	13	154
8504	2	1	10	1	7	4	4
8505	2	3	10	1	10	485	25
8506	2	341	1	1	10	4	13
8507	3	3	1	1	1	1	1188
8508	4	1	2	524	801	1	7
8509	2	1	1	1	9	4	1189
8510	9	4	2	1	1	1	1190
8511	2	1	1	525	9	4	12
8512	2	4	579	26	10	16	1191
8513	2	3	6	75	802	7	137
8514	3	4	6	1	7	486	4
8515	17	19	90	39	803	21	1192
8516	232	19	92	39	100	239	126
8517	18	22	618	22	59	13	51
8518	18	23	56	395	11	20	672
8519	18	22	619	22	11	13	1193
8520	18	22	620	61	11	13	51
8521	17	55	73	20	103	18	1194
8522	18	22	26	64	154	20	99
8523	18	23	122	110	11	92	1196
8524	17	73	28	39	541	123	1197
8525	18	22	25	527	171	38	179
8526	88	22	1	22	107	38	4
8527	17	19	82	39	272	63	148
8528	17	207	28	20	105	18	162
8529	17	19	336	20	35	21	1198
8530	18	22	621	59	11	61	147
8531	17	19	39	39	51	18	1199
8532	17	19	622	20	150	18	1200
8533	17	19	79	529	103	18	52
8534	42	15	18	22	804	13	49
8535	18	135	26	22	337	233	50
8536	18	22	104	22	31	74	1201
8537	18	23	56	61	11	20	158
8538	17	73	28	39	541	123	245
8539	42	22	26	63	115	20	51
8540	18	22	623	61	25	38	231
8541	42	23	624	61	98	38	51
8542	94	22	18	23	134	13	51
8543	18	22	18	22	805	13	50
8544	18	67	26	63	142	38	1202
8545	18	22	26	96	107	20	192
8546	18	22	55	16	115	13	194
8547	17	19	625	39	401	271	262
8548	16	18	21	27	75	59	67
8549	16	18	21	53	137	130	67
8550	28	24	21	38	76	22	281
8551	16	28	227	49	83	22	124
8552	16	18	45	44	806	22	67
8553	16	18	627	27	47	22	146
8554	16	28	21	27	47	22	1203
8555	16	24	21	31	47	22	298
8556	16	18	21	27	39	22	1204
8557	16	45	43	27	807	17	67
8558	16	24	628	27	47	22	1205
8559	16	24	21	41	47	22	1206
8560	16	24	134	27	84	22	45
8561	16	18	21	27	153	40	18
8562	16	18	21	27	267	22	103
8563	16	24	21	27	810	84	67
8564	16	24	21	107	153	66	67
8565	16	24	36	27	54	22	105
8566	16	18	21	31	54	29	67
8567	16	18	21	488	92	17	74
8568	16	24	21	272	146	17	73
8569	16	22	36	53	47	22	424
8570	16	45	137	27	47	59	74
8571	16	18	84	31	54	489	67
8572	16	18	21	27	68	17	1207
8573	16	24	21	27	50	60	207
8574	16	24	21	38	54	22	105
8575	16	24	629	530	92	22	104
8576	16	18	630	44	55	22	67
8577	152	119	238	212	357	83	369
8578	16	18	21	31	81	29	67
8579	16	28	21	531	47	22	1208
8580	29	24	21	194	68	22	188
8581	16	24	21	27	47	490	67
8582	16	24	21	33	39	22	85
8583	16	24	21	27	81	17	105
8584	3	4	6	1	7	491	40
8585	16	24	43	27	53	22	67
8586	16	342	21	107	47	492	67
8587	16	24	631	76	811	22	922
8588	16	18	80	41	47	22	1209
8589	16	24	21	27	47	22	1210
8590	16	18	21	27	39	493	45
8591	16	18	45	44	55	22	1211
8592	16	24	21	27	812	22	105
8593	393	24	21	38	76	17	67
8594	433	3	1	3	12	4	64
8595	182	3	2	2	6	4	4
8596	4	1	1	1	10	1	38
8597	2	1	2	3	813	1	39
8598	16	18	36	62	816	22	104
8599	65	59	86	264	260	81	558
8600	7	1	5	1	9	10	24
8601	2	1	1	1	1	1	1212
8602	4	1	1	1	40	1	44
8603	9	1	576	95	9	96	534
8604	2	1	2	1	7	1	1213
8605	2	1	1	1	9	4	1214
8606	2	9	2	1	13	1	1215
8607	2	1	2	1	1	1	1216
8608	10	1	11	1	1	1	112
8609	3	4	6	1	7	131	38
8610	3	4	6	1	7	4	1217
8611	3	4	6	1	7	4	1218
8612	2	1	77	1	814	4	42
8613	2	1	633	1	2	1	2
8614	17	19	28	39	117	494	277
8615	17	19	92	20	815	21	1102
8616	16	18	21	27	146	495	1219
8617	16	45	21	49	146	22	67
8618	7	1	5	1	817	10	24
8619	18	22	18	61	11	41	51
8620	2	1	66	1	122	4	13
8621	17	19	11	39	9	21	52
8622	18	22	18	16	11	13	1061
8623	18	22	26	63	818	20	51
8624	434	22	18	532	171	13	179
8625	435	15	64	59	11	13	51
8626	2	3	11	1	9	1	1220
8627	2	1	2	4	819	1	12
8628	17	19	39	39	150	18	52
8629	10	3	1	97	12	1	39
8630	18	22	55	22	93	37	51
8631	2	9	2	1	13	1	112
8632	16	24	21	31	47	242	85
8633	2	1	1	20	4	4	4
8634	4	1	2	52	1	1	1221
8635	436	1	2	52	1	1	7
8636	3	4	6	1	7	4	46
8637	2	1	1	1	1	496	19
8638	2	1	1	1	820	4	19
8639	2	3	1	1	9	8	5
8640	4	1	632	52	1	1	7
8641	4	3	1	36	9	10	1069
8642	4	1	7	1	9	497	9
8643	4	3	634	36	9	10	14
8644	10	5	1	4	6	4	705
8645	437	1	1	1	4	4	4
8646	2	1	1	1	4	498	4
8647	2	1	99	1	7	1	12
8648	3	4	6	1	7	499	4
8649	2	1	2	1	1	1	223
8650	2	3	2	1	1	4	1222
8651	3	1	1	68	4	46	39
8652	2	1	635	3	10	4	110
8653	18	343	309	61	11	105	227
8654	4	1	2	533	1	1	7
8655	18	22	636	61	821	37	51
8656	2	9	2	1	13	15	16
8657	16	24	21	27	47	22	1223
8658	18	22	26	63	174	20	154
8659	1	1	1	1	1	1	1224
8660	196	2	83	1	12	4	4
8661	3	3	1	1	1	1	1225
8662	4	16	2	1	28	3	1226
8663	2	1	2	469	2	1	2
8664	16	18	21	40	120	22	1227
8665	438	22	55	22	31	13	167
8666	16	18	21	44	53	17	1228
8667	16	18	21	49	57	22	80
8668	18	22	637	61	791	500	99
8669	439	1	11	1	10	10	12
8670	2	1	2	1	1	1	1229
8671	2	1	2	1	9	1	1230
8672	3	4	638	1	7	4	40
8673	5	3	2	20	9	4	26
8674	2	1	2	1	4	4	19
8675	2	1	1	1	17	1	1231
8676	28	98	21	40	38	22	1232
8677	2	1	1	1	1	1	112
8678	12	60	11	1	4	8	24
8679	2	1	1	1	4	4	13
8680	16	24	21	27	111	22	105
8681	2	3	2	4	2	501	10
8682	2	1	639	4	9	1	14
8683	2	1	2	80	10	419	155
8684	2	1	2	1	12	1	1233
8685	2	5	2	1	1	4	38
8686	18	22	640	22	11	37	99
8687	4	6	2	34	4	1	12
8688	3	4	1	1	1	502	91
8689	2	1	1	1	230	1	182
8690	42	22	26	64	622	20	49
8691	4	1	1	3	3	5	1234
8692	10	1	11	1	9	8	1235
8693	16	18	21	40	75	22	67
8694	16	18	21	27	153	130	103
8695	2	1	1	1	10	4	1236
8696	2	1	1	6	7	1	1237
8697	2	3	1	82	1	7	25
8698	4	1	641	52	1	205	7
8699	2	6	1	3	10	1	1238
8700	2	3	1	1	9	443	38
8701	4	1	5	534	7	4	24
8702	2	3	1	1	822	4	12
8703	72	18	36	27	76	29	1239
8704	12	1	1	2	5	1	1240
8705	18	22	63	96	542	20	51
8706	18	23	74	63	127	69	380
8707	2	1	1	1	9	503	93
8708	2	344	1	1	10	1	19
8709	16	18	21	535	153	17	67
8710	16	18	21	91	76	33	67
8711	2	1	2	1	522	4	46
8712	2	1	642	1	4	4	4
8713	2	1	1	1	4	4	927
8714	2	1	1	1	13	1	12
8715	28	18	21	27	47	22	1241
8716	2	1	1	1	9	1	1242
8717	2	3	2	2	144	4	4
8718	24	3	1	1	823	4	59
8719	16	24	134	27	155	22	67
8720	18	22	26	63	190	13	99
8721	2	3	6	20	9	4	4
8722	4	3	1	36	9	10	1243
8723	16	18	30	31	55	22	178
8724	2	1	65	536	5	1	36
8725	2	1	1	6	824	1	12
8726	2	1	2	6	7	1	915
8727	2	1	97	1	9	49	13
8728	16	24	21	44	323	22	67
8729	2	5	1	1	9	31	12
8730	18	15	55	109	115	91	51
8731	2	7	2	1	10	1	19
8732	16	24	21	31	54	29	67
8733	440	9	2	1	13	1	16
8734	18	71	104	59	825	74	788
8735	2	3	1	537	4	4	4
8736	2	3	1	1	3	4	59
8737	441	6	1	1	1	1	1
8738	69	19	90	20	125	18	608
8739	100	73	587	39	51	18	266
8740	442	3	1	1	1	1	18
8741	443	64	21	53	50	33	207
8742	4	1	2	52	1	1	1244
8743	444	6	1	1	1	1	1
8744	2	1	1	6	7	46	12
8745	16	24	21	33	137	22	45
8746	2	3	643	1	4	4	4
8747	2	6	1	5	4	389	6
8748	2	3	1	1	7	504	12
8749	16	18	21	27	339	17	45
8750	16	18	21	76	155	59	67
8751	18	22	56	110	195	38	314
8752	2	1	1	80	1	4	487
8753	10	1	108	26	1	1	19
8754	18	22	26	538	821	69	1245
8755	17	19	39	20	34	21	197
8756	2	1	644	1	13	1	38
8757	2	3	645	2	6	498	4
8758	2	3	6	1	9	7	1246
8759	17	19	28	20	156	21	52
8760	312	7	2	1	7	4	25
8761	18	15	646	302	174	52	51
8762	2	1	1	539	7	1	12
8763	2	4	2	1	7	46	12
8764	2	3	2	2	12	4	9
8765	445	9	47	1	13	1	16
8766	50	19	286	39	122	63	148
8767	2	1	67	1	26	131	12
8768	2	1	1	540	1	1	76
8769	72	18	36	27	76	29	1247
8770	2	3	6	1	9	7	36
8771	18	22	26	96	826	20	51
8772	50	19	286	39	100	51	126
8773	446	22	74	70	11	69	99
8774	2	1	1	487	7	1	12
8775	1	6	1	1	1	505	1
8776	17	19	647	39	199	21	529
8777	2	267	505	1	1	5	100
8778	18	22	25	109	11	13	312
8779	2	5	1	541	26	4	9
8780	4	1	1	1	12	506	4
8781	2	1	5	1	17	507	42
8782	2	1	425	1	4	4	4
8783	3	345	6	1	7	4	38
8784	1	6	1	7	1	1	1
8785	154	1	1	1	3	1	13
8786	18	67	26	63	142	38	1248
8787	3	4	6	1	7	508	38
8788	2	1	2	1	9	509	18
8789	2	1	2	1	10	4	665
8790	2	53	3	1	827	4	18
8791	2	346	1	3	26	1	77
8792	5	1	5	20	7	4	24
8793	2	40	2	1	7	510	224
8794	18	22	18	22	25	13	192
8795	2	1	1	1	9	228	18
8796	447	10	1	1	56	24	31
8797	2	5	2	2	7	1	1249
8798	2	3	6	1	828	7	13
8799	448	7	2	542	20	1	18
8800	98	19	28	20	117	18	1250
8801	16	24	36	31	41	22	67
8802	3	4	6	1	7	191	38
8803	2	1	1	543	9	1	93
8804	2	1	1	1	4	4	410
8805	449	1	65	1	9	11	18
8806	2	347	2	2	7	1	10
8807	2	94	2	1	4	4	87
8808	2	5	121	1	9	1	6
8809	450	24	21	38	132	66	75
8810	2	1	2	544	27	1	39
8811	18	22	648	64	31	20	268
8812	45	24	21	27	47	511	124
8813	2	1	649	1	4	4	4
8814	16	18	21	40	76	22	1251
8815	2	3	3	1	186	100	4
8816	8	74	2	1	9	10	18
8817	7	1	5	1	7	11	1252
8818	2	3	2	1	7	512	12
8819	2	1	1	1	9	5	24
8820	2	1	1	26	21	4	218
8821	2	3	1	545	4	4	4
8822	4	1	1	1	9	4	1253
8823	2	348	1	1	9	1	6
8824	65	59	235	546	136	81	209
8825	50	63	92	39	487	63	125
8826	4	1	1	134	829	1	9
8827	2	95	2	1	9	188	461
8828	2	1	1	547	56	4	31
8829	2	9	1	1	4	1	129
8830	2	3	6	1	9	7	48
8831	2	3	2	20	6	4	4
8832	42	22	56	61	830	20	169
8833	17	19	39	20	831	21	277
8834	2	6	17	548	20	8	25
8835	2	1	19	1	9	4	42
8836	16	18	21	44	832	17	1254
8837	2	1	650	1	7	152	7
8838	2	8	1	1	1	4	30
8839	2	1	1	1	4	4	1255
8840	2	1	651	1	17	4	42
8841	2	3	5	1	1	1	42
8842	2	1	1	1	1	290	112
8843	2	1	37	2	833	1	19
8844	2	3	2	1	9	1	64
8845	16	18	21	549	47	22	67
8846	4	3	1	36	9	513	14
8847	2	1	1	37	1	1	9
8848	451	1	1	1	21	1	864
8849	2	9	2	1	13	1	1256
8850	4	1	2	550	1	4	4
8851	225	19	39	39	202	21	126
8852	42	22	26	59	31	92	154
8853	18	22	63	16	11	13	51
8854	2	1	1	6	101	1	1257
8855	2	1	19	1	1	4	1258
8856	2	1	65	1	9	1	18
8857	2	1	2	36	222	70	38
8858	2	3	1	1	4	4	410
8859	17	233	39	39	567	21	126
8860	16	62	21	27	55	22	73
8861	10	1	10	1	4	8	25
8862	16	18	21	27	106	22	67
8863	2	1	1	1	9	423	93
8864	2	1	5	1	503	1	4
8865	2	1	95	1	12	1	68
8866	452	1	5	1	7	11	24
8867	2	4	1	20	9	4	46
8868	16	24	21	138	153	40	85
8869	268	4	2	1	7	1	62
8870	2	2	1	1	1	94	211
8871	42	22	142	61	266	514	208
8872	2	9	2	1	13	1	1259
8873	2	349	2	1	13	1	16
8874	2	3	2	1	9	1	1260
8875	2	1	1	4	1	48	487
8876	2	350	1	1	4	4	4
8877	453	1	2	1	7	1	7
8878	2	1	1	1	4	515	4
8879	2	3	2	1	144	1	4
