ST	abcZ	adk	aroE	fumC	gdh	pdhC	pgm	clonal_complex
14789	59	39	170	190	148	153	65	
14790	140	5	9	173	9	6	9	ST-41/44 complex
14791	59	112	67	78	148	153	65	
14792	2	3	4	10	8	4	6	ST-11 complex
14793	916	695	511	1023	970	666	474	
14794	59	39	170	78	150	153	133	
14795	59	39	67	156	149	530	133	
14796	109	39	170	1159	148	154	133	
14797	126	39	170	157	146	153	65	
14798	8	16	9	9	9	461	22	
14799	8	4	19	53	26	232	2	
14800	8	105	52	3	9	11	22	ST-1572 complex
14801	16	105	52	3	9	11	7	ST-1572 complex
14802	9	593	15	15	9	6	9	ST-41/44 complex
14803	12	17	6	110	24	22	16	
14804	2	5	15	40	5	105	9	
14805	3	10	9	3	252	6	2	
14806	83	6	9	9	9	6	9	ST-41/44 complex
14807	140	5	9	173	709	34	120	
14808	109	39	67	111	148	153	796	
14809	126	39	67	238	1118	153	133	
14810	3	4	9	9	5	18	2	ST-103 complex
14811	276	4	741	9	5	18	2	ST-103 complex
14812	3	6	9	5	9	280	9	ST-41/44 complex
14813	2	25	7	17	21	26	17	ST-1157 complex
14814	10	29	2	26	21	3	129	
14815	4	228	9	866	9	6	70	
14816	1048	29	79	26	71	63	522	
14817	2	3	4	1157	8	4	6	ST-11 complex
14818	3	6	9	1158	9	6	9	ST-41/44 complex
14819	1047	105	52	3	6	11	7	ST-1572 complex
14820	597	105	52	3	9	11	7	ST-1572 complex
14821	4	10	2	12	3	11	9	ST-269 complex
14822	2	661	4	3	8	4	6	ST-11 complex
14823	6	5	105	12	6	13	163	
14824	8	3	6	17	9	18	2	ST-103 complex
14825	11	5	18	8	467	24	21	ST-22 complex
14826	8	7	6	17	9	18	22	ST-103 complex
14827	132	3	19	9	11	21	2	
14828	4	6	2	5	3	11	9	
14829	4	10	1085	5	3	11	2	
14830	4	10	11	1160	6	10	12	ST-35 complex
14831	12	10	11	9	6	40	2	
14832	4	10	5	4	1	3	8	ST-32 complex
14833	4	10	17	17	5	2	6	
14834	1049	10	5	4	1119	3	8	ST-32 complex
14835	17	5	19	17	3	4	8	ST-60 complex
14836	12	17	6	26	9	22	8	
14837	16	10	10	72	8	21	139	
14838	6	5	12	151	12	11	14	
14839	3	6	9	5	9	6	1126	ST-41/44 complex
14840	2	3	58	261	8	5	255	ST-8 complex
14841	2	3	393	8	8	4	6	ST-11 complex
14842	158	6	9	5	9	6	9	ST-41/44 complex
14843	12	6	9	9	9	15	18	ST-41/44 complex
14844	17	2	19	17	3	41	2	ST-60 complex
14845	3	6	9	350	26	6	9	ST-41/44 complex
14846	2	7	6	17	9	822	8	ST-167 complex
14847	17	5	154	17	3	26	2	ST-60 complex
14848	8	10	923	4	6	3	8	ST-32 complex
14849	8	5	6	2	3	1	17	
14850	10	10	5	1165	6	3	8	ST-32 complex
14851	13	5	15	11	3	8	18	ST-334 complex
14852	12	18	4	55	5	254	30	
14853	28	6	9	24	11	22	9	
14854	4	10	2	13	3	11	9	ST-364 complex
14855	17	6	6	17	8	31	8	
14856	12	5	9	5	9	119	9	ST-41/44 complex
14857	952	713	987	1046	1001	953	1009	
14858	7	8	185	26	9	1	16	
14859	175	5	19	17	3	10	2	ST-60 complex
14860	1018	5	1	17	3	13	2	ST-60 complex
14861	7	5	1	13	82	53	2	ST-213 complex
14862	9	16	4	17	9	18	18	
14863	20	6	72	24	5	11	347	
14864	7	5	1	13	36	615	53	ST-213 complex
14865	332	8	10	5	10	1	2	ST-18 complex
14866	4	5	12	53	26	41	3	ST-162 complex
14867	10	6	34	5	239	6	9	ST-41/44 complex
14868	12	5	18	9	11	1025	17	ST-23 complex
14869	20	6	72	1122	5	326	2	
14870	12	6	9	1123	9	363	9	ST-41/44 complex
14871	10	29	2	26	148	3	9	
14872	8	10	77	4	6	22	8	ST-32 complex
14873	2	141	4	3	8	4	6	ST-11 complex
14874	9	6	9	9	1080	64	9	ST-41/44 complex
14875	4	10	2	5	3	40	9	
14876	8	105	52	18	9	11	7	ST-1572 complex
14877	12	5	12	321	192	22	17	ST-461 complex
14878	7	5	1	13	36	1023	15	ST-213 complex
14879	9	6	9	1121	9	64	9	ST-41/44 complex
14880	8	5	15	17	8	1024	2	ST-865 complex
14881	4	10	108	4	6	3	1094	ST-32 complex
14882	9	6	9	17	9	21	2	ST-41/44 complex
14883	8	25	7	17	21	9	17	ST-1157 complex
14884	8	3	19	17	26	232	1	
14885	10	5	18	9	11	9	9	ST-23 complex
14886	12	2	4	15	13	21	21	ST-37 complex
14887	3	4	9	9	9	68	9	ST-41/44 complex
14888	8	7	6	3	9	18	8	ST-167 complex
14889	12	4	9	9	194	21	10	
14890	12	5	12	35	192	26	17	ST-461 complex
14891	4	10	2	5	3	11	3	
14892	10	10	5	4	6	3	8	ST-32 complex
14893	9	6	598	9	249	6	9	ST-41/44 complex
14894	3	814	9	5	9	6	9	ST-41/44 complex
14895	6	5	2	1162	12	11	9	
14896	4	10	15	9	8	11	1135	ST-269 complex
14897	4	10	5	1163	6	3	8	ST-32 complex
14898	4	10	98	4	6	3	8	ST-32 complex
14899	7	5	1	1161	36	53	15	ST-213 complex
14900	6	5	105	1166	6	13	5	
14901	2	3	4	3	8	4	1133	ST-11 complex
14902	2	3	219	3	8	4	6	ST-11 complex
14903	3	25	7	17	21	26	49	ST-1157 complex
14904	8	25	7	17	1120	1055	488	ST-1157 complex
14905	9	6	9	5	5	6	9	ST-41/44 complex
14906	6	5	105	12	6	13	3	
14907	2	3	4	3	8	1056	6	ST-11 complex
14908	2	120	6	17	9	6	8	ST-167 complex
14909	7	5	1	13	36	53	1136	ST-213 complex
14910	132	3	19	17	6	21	2	
14911	2	813	4	3	8	4	6	ST-11 complex
14912	9	3	9	8	9	64	9	ST-41/44 complex
14913	2	5	2	731	17	65	53	
14914	59	39	67	1167	148	153	65	
14915	20	6	9	5	9	11	9	ST-41/44 complex
14916	217	10	2	5	3	11	9	
14917	276	5	18	8	11	4	21	ST-22 complex
14918	27	6	977	3	9	6	16	
14919	12	6	9	1	9	1026	9	ST-41/44 complex
14920	59	39	67	78	920	153	65	
14921	59	39	67	111	147	153	223	
14922	6	11	15	313	363	1027	12	
14923	59	39	67	156	768	153	133	
14924	4	10	2	740	11	27	924	
14925	4	6	12	17	37	9	12	
14926	10	29	2	26	71	3	123	
14927	4	10	2	25	6	124	12	ST-35 complex
14928	1	5	13	17	11	41	17	ST-162 complex
14929	932	6	9	9	9	6	49	ST-41/44 complex
14930	10	29	38	26	530	3	522	
14931	9	6	9	9	1091	64	9	ST-41/44 complex
14932	4	5	78	9	21	11	17	
14933	59	39	67	156	768	153	65	
14934	59	39	67	156	920	153	65	
14935	59	39	67	158	148	71	1134	
14936	59	39	67	189	148	153	133	
14937	59	39	67	1168	148	71	65	
14938	59	39	170	156	148	154	223	
14939	59	39	653	111	148	71	65	
14940	59	39	1086	157	188	153	65	
14941	59	39	1087	157	148	153	65	
14942	59	39	1087	157	188	153	65	
14943	59	112	67	1169	148	153	65	
14944	59	142	67	111	188	153	65	
14945	59	142	67	235	188	153	65	
14946	59	481	1086	157	188	153	65	
14947	109	39	67	156	148	153	65	
14948	109	39	170	111	1121	153	65	
14949	126	39	67	156	147	153	65	
14950	126	39	67	157	147	153	65	
14951	126	39	67	239	147	71	65	
14952	126	142	788	78	148	153	223	
14953	126	39	788	78	920	153	65	
14954	6	10	5	4	6	3	8	ST-32 complex
14955	662	3	17	3	8	4	6	ST-11 complex
14956	2	3	4	3	8	1058	6	ST-11 complex
14957	11	5	18	8	11	24	1137	ST-22 complex
14958	311	2	53	259	259	8	13	
14959	222	3	58	17	263	5	255	ST-4821 complex
14960	9	6	9	9	9	6	942	ST-41/44 complex
14961	222	3	13	275	6	5	9	ST-4821 complex
14962	2	3	58	261	263	5	255	ST-4821 complex
14963	222	3	443	275	30	5	255	ST-4821 complex
14964	300	231	53	24	30	4	3	
14965	4	10	58	4	6	3	8	ST-32 complex
14966	12	3	58	261	263	5	17	
14967	311	2	53	259	8	6	13	
14968	311	4	53	199	259	18	373	
14969	4	18	2	9	21	53	20	
14970	867	6	81	15	3	64	62	
14971	222	3	58	261	26	5	255	ST-4821 complex
14972	222	3	58	261	220	5	255	ST-4821 complex
14973	5	636	17	15	30	7	12	ST-198 complex
14974	22	7	4	1164	8	18	21	ST-92 complex
14975	8	105	52	3	9	11	2	ST-1572 complex
14976	12	5	12	35	192	22	22	ST-461 complex
14977	20	818	2	26	26	15	112	
14978	6	5	173	13	5	24	1144	ST-174 complex
14979	10	819	915	8	3	21	115	
14980	74	44	68	108	821	46	1143	
14981	1	5	1095	53	11	41	17	ST-162 complex
14982	1055	5	18	9	11	9	17	ST-23 complex
14983	20	3	2	26	26	15	22	
14984	6	506	4	35	8	13	169	
14985	5	3	2	26	26	15	112	
14986	35	11	250	13	6	2	1146	
14987	142	6	9	60	9	6	1151	ST-41/44 complex
14988	10	29	2	26	22	3	522	
14989	20	3	2	9	26	6	9	
14990	2	29	2	26	651	65	53	
14991	1057	10	11	17	6	10	12	ST-35 complex
14992	20	3	2	26	220	15	112	
14993	4	10	5	4	1127	3	8	ST-32 complex
14994	1	5	13	53	11	1066	46	ST-162 complex
14995	1	5	13	53	11	1066	22	ST-162 complex
14996	155	820	9	9	5	65	9	
14997	406	5	467	1176	21	9	251	
14998	324	232	34	9	5	6	1145	
14999	406	5	467	9	11	9	251	ST-23 complex
15000	6	3	1097	9	1131	13	169	
15001	2	29	2	26	652	65	53	
15002	25	29	401	26	21	26	53	
15003	10	823	2	26	71	3	129	
15004	5	4	1100	15	30	7	12	ST-198 complex
15005	16	2	6	10	17	25	22	ST-53 complex
15006	9	3	19	9	9	6	2	ST-41/44 complex
15007	10	29	2	26	71	3	13	
15008	406	5	467	9	21	9	1147	
15009	9	3	19	9	9	6	206	ST-41/44 complex
15010	5	4	38	15	22	40	163	ST-1136 complex
15011	4	10	9	143	8	6	20	
15012	2	29	6	26	71	65	53	
15013	142	6	1093	60	9	6	15	
15014	2	5	2	9	17	65	1150	ST-750 complex
15015	10	29	2	26	71	3	22	
15016	222	824	58	261	263	5	13	
15017	406	5	467	9	1129	9	251	
15018	5	4	17	15	30	1063	12	ST-198 complex
15019	8	10	5	10	6	3	8	ST-32 complex
15020	4	26	4	15	263	11	228	
15021	1	5	13	53	11	41	8	ST-162 complex
15022	10	29	2	26	17	3	522	
15023	1059	6	9	9	9	6	9	ST-41/44 complex
15024	4	18	2	9	1128	11	20	
15025	10	29	2	26	71	41	129	
15026	9	6	9	90	9	6	9	ST-41/44 complex
15027	406	5	1094	9	21	9	251	
15028	17	5	1099	17	3	26	2	ST-60 complex
15029	10	29	2	26	71	3	1149	
15030	10	29	2	26	71	3	1152	
15031	20	3	2	26	26	1062	112	
15032	1060	6	9	9	9	6	9	ST-41/44 complex
15033	4	35	2	161	8	11	3	
15034	5	4	17	25	30	7	12	ST-198 complex
15035	4	10	9	16	3	11	20	
15036	20	3	2	8	26	15	9	
15037	10	29	2	26	71	192	129	
15038	20	3	2	10	26	837	9	
15039	10	29	2	26	11	3	129	
15040	7	16	55	10	1130	56	46	ST-178 complex
15041	222	73	915	8	3	21	115	
15042	2	29	2	26	30	25	53	
15043	10	29	2	1175	8	3	129	
15044	4	10	356	8	6	3	8	ST-32 complex
15045	4	18	289	9	21	11	20	
15046	5	4	1096	15	30	7	12	ST-198 complex
15047	8	25	7	15	21	26	17	ST-1157 complex
15048	10	10	15	9	8	11	13	ST-269 complex
15049	5	4	17	270	30	7	12	ST-198 complex
15050	6	3	52	53	8	13	169	
15051	2	5	2	9	17	65	522	ST-750 complex
15052	6	5	173	13	771	24	17	ST-174 complex
15053	4	10	1092	7	9	11	20	
15054	20	3	2	26	26	11	9	
15055	222	3	11	261	263	5	255	ST-4821 complex
15056	2	29	4	9	9	65	17	
15057	30	25	7	17	21	26	49	ST-1157 complex
15058	8	105	52	9	9	11	20	ST-1572 complex
15059	6	3	4	9	8	13	1144	
15060	1056	29	2	26	71	3	129	
15061	4	10	5	1177	6	3	8	ST-32 complex
15062	406	5	467	9	21	9	820	
15063	10	29	2	15	30	3	129	
15064	217	3	2	26	26	15	112	
15065	5	822	17	15	30	7	12	ST-198 complex
15066	20	3	1091	93	1124	155	77	
15067	4	10	7	25	9	11	20	
15068	3	6	9	5	8	1064	9	ST-41/44 complex
15069	10	29	2	26	71	64	129	
15070	20	3	23	26	26	15	9	
15071	1021	789	267	255	208	27	28	
15072	4	18	1098	9	21	11	20	
15073	8	25	7	17	21	26	1148	ST-1157 complex
15074	10	29	108	26	9	3	129	
15075	20	3	2	26	26	26	9	
15076	9	6	9	451	9	6	9	ST-41/44 complex
15077	16	2	6	25	1132	25	22	ST-53 complex
15078	255	11	4	1173	8	1	1139	
15079	4	10	2	740	11	22	8	
15080	222	3	4	261	1125	60	255	
15081	7	5	12	13	3	53	15	ST-213 complex
15082	27	821	17	3	9	6	16	
15083	1	5	467	9	21	9	251	
15084	4	18	2	15	21	11	20	
15085	46	817	13	9	6	41	9	
15086	630	29	2	26	71	3	522	
15087	10	29	2	26	148	3	129	
15088	6	10	4	9	8	13	169	
15089	222	3	2	261	263	5	255	ST-4821 complex
15090	9	6	9	18	9	64	9	ST-41/44 complex
15091	3	6	9	1172	9	6	9	ST-41/44 complex
15092	222	3	58	261	263	5	212	ST-4821 complex
15093	6	10	4	9	8	11	169	ST-269 complex
15094	59	39	67	156	189	71	65	
15095	12	5	12	35	192	22	1142	ST-461 complex
15096	5	5	2	9	17	65	53	
15097	4	10	47	17	6	2	20	
15098	222	3	443	275	30	5	1140	ST-4821 complex
15099	4	10	2	25	8	6	9	ST-269 complex
15100	8	10	5	4	1126	3	8	ST-32 complex
15101	109	39	1101	156	152	71	65	
15102	2	5	2	9	17	65	123	ST-750 complex
15103	10	29	2	26	71	63	522	
15104	10	29	2	26	71	1065	522	
15105	222	492	58	261	22	5	255	ST-4821 complex
15106	1	5	13	53	11	41	6	ST-162 complex
15107	5	4	17	1178	30	7	12	ST-198 complex
15108	4	10	6	9	6	10	12	ST-35 complex
15109	1058	5	12	35	192	22	17	ST-461 complex
15110	20	5	76	1	3	34	762	
15111	20	5	76	15	3	34	15	
15112	20	5	76	7	177	34	165	
15113	16	6	9	3	9	8	9	ST-41/44 complex
15114	8	5	15	56	26	21	2	ST-865 complex
15115	4	10	15	1035	8	11	9	ST-269 complex
15116	49	2	15	8	13	21	2	ST-231 complex
15117	8	105	52	3	77	11	7	ST-1572 complex
15118	28	5	9	3	9	8	9	
15119	13	29	9	17	17	25	53	
15120	140	5	12	24	3	533	9	
15121	4	10	3	5	26	11	9	ST-269 complex
15122	46	7	4	15	26	18	28	ST-175 complex
15123	4	18	25	5	11	6	8	
15124	7	5	1	3	1134	53	15	ST-213 complex
15125	3	6	1102	5	9	6	9	ST-41/44 complex
15126	20	5	76	1	3	34	15	
15127	4	10	2	1179	3	11	20	
15128	6	41	9	17	26	6	32	
15129	4	10	5	4	1133	3	8	ST-32 complex
15130	4	10	2	330	17	11	9	ST-269 complex
15131	20	3	76	1	26	222	54	
15132	1	5	13	18	26	41	3	ST-162 complex
15133	4	10	2	68	3	11	9	ST-269 complex
15134	3	6	13	5	14	25	9	ST-41/44 complex
15135	1061	6	9	5	9	6	9	ST-41/44 complex
15136	3	826	9	5	9	6	9	ST-41/44 complex
15137	12	5	12	35	192	22	1155	ST-461 complex
15138	7	5	1	3	36	1071	15	ST-213 complex
15139	6	5	105	12	6	1072	17	
15140	2	3	4	3	8	1067	6	ST-11 complex
15141	1	5	9	53	11	41	9	ST-162 complex
15142	10	73	785	8	3	21	115	
15143	20	3	2	3	26	15	112	
15144	2	29	2	26	739	65	53	
15145	9	10	11	17	30	10	16	
15146	5	4	38	15	11	40	13	ST-1136 complex
15147	1	5	1104	53	11	41	17	ST-162 complex
15148	17	3	11	9	9	1070	9	
15149	17	5	19	17	21	26	767	ST-60 complex
15150	406	5	467	9	21	9	22	
15151	8	105	52	3	79	11	1156	ST-1572 complex
15152	222	10	11	26	6	10	768	ST-35 complex
15153	4	10	2	161	1137	11	20	
15154	8	5	19	866	3	26	767	ST-60 complex
15155	8	25	7	17	21	26	1154	ST-1157 complex
15156	5	4	17	15	30	1068	12	ST-198 complex
15157	10	73	149	3	3	21	115	
15158	20	3	2	92	26	15	112	
15159	5	4	17	15	30	183	12	ST-198 complex
15160	4	10	11	18	11	10	904	ST-35 complex
15161	12	2	9	53	194	54	10	
15162	4	10	1105	17	6	2	12	ST-35 complex
15163	4	18	2	9	21	434	20	
15164	8	39	52	1180	9	11	7	ST-1572 complex
15165	8	25	7	17	21	292	49	ST-1157 complex
15166	4	18	2	9	21	2	20	
15167	7	5	1	3	30	53	15	ST-213 complex
15168	222	3	1070	7	30	5	255	ST-4821 complex
15169	4	10	2	25	17	124	20	
15170	4	10	48	15	6	3	8	ST-32 complex
15171	222	3	58	261	263	1069	22	
15172	6	506	4	1181	8	13	169	
15173	16	2	6	25	17	493	22	ST-53 complex
15174	406	5	467	143	21	9	251	
15175	1	5	1095	53	11	41	1153	ST-162 complex
15176	10	29	2	26	26	3	129	
15177	406	5	467	9	8	9	251	
15178	4	18	2	13	21	15	20	
15179	343	2	1103	25	365	5	21	
15180	7	5	1	1182	36	53	15	ST-213 complex
15181	222	3	1070	275	30	5	1127	ST-4821 complex
15182	222	3	1071	275	30	5	1126	ST-4821 complex
15183	126	39	67	156	148	153	133	
15184	59	39	67	238	150	153	65	
15185	7	5	1	13	3	56	15	ST-213 complex
15186	5	5	9	173	709	34	120	
15187	222	3	58	275	386	18	25	ST-4821 complex
15188	6	7	4	56	263	18	8	ST-175 complex
15189	59	39	762	111	188	1073	223	
15190	12	3	18	17	11	24	21	ST-22 complex
15191	4	10	5	4	6	3	112	ST-32 complex
15192	12	5	18	1183	11	9	17	ST-23 complex
15193	8	6	9	1184	9	6	9	ST-41/44 complex
15194	8	5	2	459	8	21	1157	ST-865 complex
15195	12	7	18	9	11	9	17	ST-23 complex
15196	8	4	2	17	194	18	2	ST-103 complex
15197	1	5	13	53	624	41	3	ST-162 complex
15198	6	3	173	13	5	24	17	ST-174 complex
15199	132	3	19	9	17	21	112	
15200	9	16	18	9	1138	38	44	
15201	926	5	62	7	8	1074	21	
15202	16	2	6	1185	17	25	22	ST-53 complex
15203	12	5	12	35	1139	22	17	ST-461 complex
15204	8	5	15	17	8	21	1158	ST-865 complex
15205	7	5	1107	13	9	53	15	ST-213 complex
15206	10	5	18	9	1140	9	17	ST-23 complex
15207	2	3	4	3	8	1075	6	ST-11 complex
15208	1062	10	15	9	8	9	17	ST-269 complex
15209	222	3	58	261	455	1076	441	
15210	12	827	4	9	9	6	9	ST-41/44 complex
15211	4	6	2	26	8	11	1159	
15212	4	10	4	8	8	11	3	ST-269 complex
15213	265	6	9	5	9	6	53	ST-41/44 complex
15214	3	6	656	5	11	6	9	ST-41/44 complex
15215	4	2	2	5	3	11	9	
15216	427	5	12	10	12	13	10	
15217	140	6	9	173	9	6	9	ST-41/44 complex
15218	377	39	67	239	149	153	133	
15219	59	39	67	158	147	153	65	
15220	10	5	18	1186	11	9	17	ST-23 complex
15221	109	39	67	237	147	153	65	
15222	126	39	67	238	150	153	65	
15223	128	39	983	157	149	153	65	
15224	59	39	170	156	188	71	133	
15225	730	112	67	78	147	153	133	
15226	343	2	1106	25	365	68	21	
15227	128	112	67	157	149	153	133	
15228	59	39	67	238	146	153	65	
15229	126	39	170	78	734	153	133	
15230	126	112	67	157	149	153	133	
15231	59	39	67	158	148	153	921	
15232	59	39	170	111	146	153	65	
15233	59	39	67	157	229	153	65	
15234	59	112	170	78	148	154	65	
15235	730	39	170	78	146	154	65	
15236	59	112	67	78	146	154	65	
15237	59	39	1033	157	149	71	65	
15238	126	485	67	158	148	153	65	
15239	126	142	67	238	148	153	133	
15240	109	39	170	111	148	668	65	
15241	126	39	921	111	148	153	65	
15242	109	39	67	157	148	153	633	
15243	730	39	170	111	148	153	65	
15244	128	39	170	157	149	153	65	
15245	730	112	67	78	148	153	133	
15246	126	39	785	238	148	154	65	
15247	128	39	67	78	146	154	65	
15248	109	39	67	238	148	153	65	
15249	59	39	170	238	147	153	133	
15250	126	39	67	1187	146	153	65	
15251	126	39	170	239	148	153	65	
15252	59	39	67	1188	148	153	35	
15253	126	829	67	158	148	153	65	
15254	59	39	170	157	775	153	133	
15255	4	10	181	18	6	10	12	ST-35 complex
15256	126	142	67	158	150	153	65	
15257	59	39	67	158	146	153	65	
15258	59	39	67	78	188	71	223	
15259	59	39	170	78	148	783	65	
15260	126	39	170	238	229	153	133	
15261	935	39	170	111	146	153	65	
15262	126	142	785	156	148	153	133	
15263	109	39	67	156	152	71	918	
15264	59	39	67	238	148	153	65	
15265	2	3	19	9	62	21	2	
15266	59	39	170	78	146	153	223	
15267	109	39	170	111	147	153	133	
15268	126	39	67	157	188	153	65	
15269	126	39	170	111	230	153	65	
15270	2	5	219	35	1142	18	7	
15271	65	39	67	111	148	153	65	
15272	39	39	67	78	147	154	65	
15273	126	39	170	78	146	154	65	
15274	126	39	170	1189	148	153	65	
15275	59	828	67	78	147	154	65	
15276	1063	25	7	17	1143	26	49	ST-1157 complex
15277	10	5	18	9	11	1077	17	ST-23 complex
15278	109	39	170	111	1141	153	133	
15279	109	67	148	111	148	153	133	
15280	59	39	170	78	148	71	133	
15281	1	6	9	17	9	6	10	ST-41/44 complex
15282	16	2	6	25	17	1078	22	ST-53 complex
15283	1049	25	7	17	21	26	49	ST-1157 complex
15284	11	5	18	15	11	25	21	ST-22 complex
15285	1064	25	7	17	21	26	49	ST-1157 complex
15286	4	10	161	9	6	21	288	
15287	217	3	79	1192	260	249	123	
15288	8	25	7	17	1145	1081	49	ST-1157 complex
15289	6	3	4	9	3	13	169	
15290	12	6	1109	9	9	6	9	ST-41/44 complex
15291	8	25	7	17	268	26	49	ST-1157 complex
15292	7	4	1	13	82	53	15	ST-213 complex
15293	12	5	18	9	11	1082	17	ST-23 complex
15294	12	5	18	9	8	9	17	ST-23 complex
15295	16	2	96	92	77	25	112	ST-1117 complex
15296	1054	10	47	17	6	2	12	
15297	4	10	11	9	6	1083	9	ST-35 complex
15298	5	4	1111	15	30	7	12	ST-198 complex
15299	17	4	19	17	3	1079	2	ST-60 complex
15300	13	6	63	9	9	11	9	ST-41/44 complex
15301	10	29	2	26	71	1080	129	
15302	1065	66	40	46	219	860	820	
15303	74	43	39	45	65	42	37	ST-1494 complex (lactamica)
15304	83	37	87	1190	90	46	88	
15305	88	43	39	97	65	42	56	ST-1494 complex (lactamica)
15306	83	47	96	95	81	46	88	ST-624 complex (lactamica)
15307	40	53	68	45	95	50	43	
15308	40	540	68	47	96	44	91	
15309	74	43	87	45	1144	50	159	
15310	82	47	96	45	81	123	1160	
15311	82	47	96	1191	81	46	88	ST-624 complex (lactamica)
15312	40	90	54	45	95	42	43	
15313	84	49	48	97	90	46	45	ST-640 complex (lactamica)
15314	80	43	98	344	86	44	56	
15315	32	46	100	1194	1146	82	1161	
15316	29	831	39	45	65	42	37	ST-1494 complex (lactamica)
15317	61	832	36	1193	141	69	63	
15318	29	43	98	45	65	42	37	ST-1494 complex (lactamica)
15319	29	573	1110	45	65	42	37	ST-1494 complex (lactamica)
15320	29	43	39	100	65	42	37	ST-1494 complex (lactamica)
15321	82	47	125	96	90	46	88	
15322	1066	47	98	95	330	46	88	
15323	109	39	67	111	1141	153	133	
15324	12	5	1	13	82	53	406	ST-213 complex
15325	427	830	12	9	12	13	10	
15326	5	11	17	15	30	7	12	ST-198 complex
15327	10	29	2	26	3	3	129	
15328	4	10	244	25	6	124	53	
15329	2	73	915	8	3	21	115	
15330	6	5	173	13	5	1084	17	ST-174 complex
15331	59	39	170	111	147	153	65	
15332	3	6	6	5	9	6	638	ST-41/44 complex
15333	4	10	453	5	5	11	9	ST-269 complex
15334	12	5	15	9	110	6	8	ST-116 complex
15335	9	5	9	13	21	6	2	
15336	222	3	58	261	1147	5	13	ST-4821 complex
15337	5	4	17	15	30	7	1163	ST-198 complex
15338	11	833	18	8	11	4	21	ST-22 complex
15339	10	5	18	9	11	9	1162	ST-23 complex
15340	8	6	6	17	21	4	8	
15341	3	6	134	5	9	1085	9	ST-41/44 complex
15342	222	3	741	15	30	6	255	ST-4821 complex
15343	222	5	741	15	30	6	255	
15344	140	5	9	173	921	6	165	
15345	4	10	47	25	6	503	12	ST-35 complex
15346	9	6	6	25	9	6	9	ST-41/44 complex
15347	6	5	173	13	5	24	1141	ST-174 complex
15348	10	2	149	8	3	21	115	
15349	222	3	2	8	26	65	53	
15350	622	25	7	17	21	26	49	ST-1157 complex
15351	8	105	52	3	9	11	20	ST-1572 complex
15352	8	3	58	482	386	18	77	
15353	6	7	4	11	26	18	8	ST-175 complex
15354	222	3	58	11	263	5	255	ST-4821 complex
15356	222	3	4	9	30	6	255	ST-4821 complex
15357	222	3	58	482	386	6	255	ST-4821 complex
15358	222	3	4	275	30	6	12	ST-4821 complex
15359	6	7	4	275	30	18	8	ST-175 complex
15360	222	7	406	275	263	5	16	
15361	222	3	4	275	30	6	31	ST-4821 complex
15362	446	29	9	639	9	6	9	ST-41/44 complex
15363	222	3	58	275	30	18	77	ST-4821 complex
15364	33	3	58	261	263	826	255	
15365	8	6	2	5	106	18	9	
15366	4	10	15	17	3	11	9	ST-269 complex
15367	6	10	508	437	3	471	2	
15368	11	4	457	17	9	24	2	
15369	2	3	4	3	8	1086	6	ST-11 complex
15370	12	5	18	9	1148	9	17	ST-23 complex
15371	126	39	67	238	150	153	133	
15372	10	5	1108	9	36	9	17	ST-23 complex
15373	4	10	47	17	6	503	6	
15374	128	39	170	111	148	153	65	
15375	109	39	170	111	1092	153	65	
15376	126	39	170	157	188	153	65	
15377	8	6	6	17	21	31	8	
15378	710	39	67	156	152	71	65	
15379	10	5	319	17	11	9	63	ST-23 complex
15380	40	53	54	1170	95	44	43	
15381	12	3	18	9	11	9	17	ST-23 complex
15382	2	29	2	8	26	1087	53	
15383	8	105	52	261	28	11	255	ST-1572 complex
15384	735	755	289	255	740	860	195	
15385	222	3	58	26	263	1088	13	
15386	8	10	5	4	1135	3	8	ST-32 complex
15387	80	815	48	45	86	44	86	
15388	1050	47	103	100	81	83	56	
15389	40	46	48	382	1123	44	40	
15390	81	47	100	306	81	46	1138	ST-624 complex (lactamica)
15391	83	58	68	96	100	190	56	
15392	80	49	48	50	795	46	45	ST-640 complex (lactamica)
15393	80	43	48	47	86	44	86	
15394	1051	816	1088	24	30	222	962	
15395	16	2	6	11	17	25	22	ST-53 complex
15396	83	51	1089	96	341	190	94	
15397	82	47	125	45	81	46	88	ST-624 complex (lactamica)
15398	1052	5	322	11	8	280	9	
15399	40	53	54	344	81	1059	43	
15400	74	45	68	47	100	42	94	
15401	83	37	87	45	90	46	56	
15402	12	5	18	9	11	9	747	ST-23 complex
15403	8	25	7	17	21	1061	49	ST-1157 complex
15404	1053	25	7	17	21	26	17	ST-1157 complex
15405	80	43	48	1171	100	44	45	
15406	406	5	467	9	21	9	3	
15407	5	4	17	15	1122	7	12	ST-198 complex
15408	33	37	42	47	87	46	39	
15409	84	49	1090	823	90	1060	45	
15410	32	799	42	510	816	46	39	
15411	80	45	812	47	138	44	86	
15412	2	3	4	3	8	4	1164	ST-11 complex
15413	3	6	9	542	9	6	9	ST-41/44 complex
15414	80	45	98	45	89	44	37	
15415	3	6	1113	5	11	6	9	ST-41/44 complex
15416	222	3	58	261	263	5	12	ST-4821 complex
15417	80	44	48	96	94	100	91	ST-613 complex (lactamica)
15418	4	10	5	4	6	1089	8	ST-32 complex
15419	815	1	1029	1	1043	2	1055	
15420	9	6	9	138	9	6	12	ST-41/44 complex
15421	4	10	5	4	6	139	8	ST-32 complex
